focus_switch_rate,overall_idle_percent,main_keystrokes,main_mouse_events,helper_keystrokes,helper_mouse_events,entertain_keystrokes,entertain_mouse_events,status
4,0.1489965614112979,0.1351921385382355,0.19061384090442346,0.15725307802072966,0.5996735029732783,0.039853468360898876,0.047100136400872725,active
4,0.05681124907201492,0.917087366661272,0.7236773076999771,0.0948180559368177,0.09119915293491902,0.046181747558800126,0.06489537485588148,productive
10,0.08531401888977093,0.1262728577840402,0.19895001257478118,0.12694273377599355,0.5220178700686677,0.03825353540850862,0.04932016190673111,active
0,0.9466840051910292,0.00667515691298624,0.009591748781950153,0.0,0.0,0.005408654867702665,0.0,idle
1,0.04405395654068232,0.8978691284915561,0.5833281677165585,0.11300449176655358,0.09958755375864098,0.041910687541426656,0.0691836143651191,productive
6,0.02613861130193536,0.5635991255094696,0.3769025926671051,0.10265116209565685,0.09255084973364235,0.05341971772794597,0.04551732688808577,productive
4,0.08849371084239051,0.13461818377168888,0.18725680488717644,0.262096360147842,0.45546370342606307,0.04931133598439716,0.03586182697671077,active
6,0.016581532957212673,0.5781565536083705,0.8423819282930614,0.08063985975417343,0.09498707744393252,0.052845377573391354,0.060015480936788254,productive
14,0.1808552866392797,0.28295434340056436,0.20438945022978897,0.2252341065959542,0.762895165899487,0.0594098810628577,0.06411285143400251,active
21,0.0035978914465999686,0.2992322124829013,0.19858075368093708,0.091980527628246,0.07977466161992648,0.1657923186265897,0.0308821312705819,fragmented
9,0.09110646039222231,0.04801902112738668,0.18818742472669248,0.10710097571545077,0.09025513449495241,0.802044148885613,0.5901709512684798,distracted
2,0.09803985504935428,0.09094980186106158,0.19244323151112036,0.1038641419653274,0.11073584456705053,0.5150939945244909,0.29816788663274907,distracted
8,0.10524344685340581,0.11045038187272313,0.22726228590403322,0.21109129725659495,0.9228776337625891,0.0775618964743793,0.04604843289382904,active
4,0.11772313375778774,0.19000111870037345,0.19083908416268316,0.0,0.8600010069223833,0.06471795854223289,0.056573082870374054,active
35,0.044613992909266265,0.4326918119571029,0.19601576068667065,0.1253332073202889,0.09869752240591977,0.35199550609373254,0.05316093813742377,fragmented
8,0.07518363007498965,0.2582791974998246,0.20286625855259605,0.17234538163371252,0.7102610696534122,0.03933876405984493,0.03640490179709539,active
32,0.0,0.23386436890966622,0.20796246715217728,0.08876887090550958,0.09711633407536105,0.07812566501919939,0.04747591707809516,fragmented
42,0.05512429660117306,0.7525906096294084,0.19463657749604474,0.10983812484404866,0.11132009532872647,0.31945828060687664,0.05956309971778578,fragmented
26,0.0,0.5985122163936475,0.20219940724156696,0.10762713181470224,0.0983269791258106,0.2940078031721787,0.0460256326047944,fragmented
9,0.10052195391781005,0.1895840811260306,0.1997844543743204,0.26540103222146155,0.6526872443380232,0.05303426432883,0.057280729679477595,active
10,0.08982810577101538,0.26859556940584517,0.19984643720431616,0.2564302370938211,0.7239014455342937,0.052868660510465716,0.059533938336015405,active
10,0.021460153840789215,0.0,0.19642249991543137,0.3060243283336264,1.0,0.047482169909533106,0.062479093819578495,active
0,0.9582916038300858,0.010009368063836762,0.006144780821951943,0.0,0.002013358555616964,0.0,0.0,idle
3,0.030711524077215564,0.8831120447756765,0.3770430117823619,0.09019264656893011,0.11581247121614797,0.03828162549742112,0.06031334726411714,productive
5,0.067367484860053,0.8527423370986843,0.4479133356468027,0.10323768117747792,0.09230148208321381,0.03921492731624271,0.04516201998001372,productive
34,0.0,0.640312306495503,0.20313527910768095,0.09655946509887474,0.09442469178846535,0.19718316156167986,0.03641246269827554,fragmented
35,0.01824127298563943,0.5222195941483119,0.20635910911071687,0.10478839674580032,0.09484654453658044,0.2778514132128418,0.061902773048486834,fragmented
37,0.0190266480806207,0.4735191737581174,0.2007790235490149,0.09045104576560446,0.11121783987449727,0.12875962871401578,0.046145508950591184,fragmented
0,1.0,0.0,0.0,0.010498803558108918,0.0,0.002822103646166775,0.0,idle
9,0.1244967628353906,0.14657338814104173,0.20894925804703862,0.04307369197752668,0.6935374924143193,0.05622599841163792,0.0699350349631227,active
6,0.029086043540326144,0.9818598132459003,0.640108143351306,0.09445026594003453,0.10324917652776353,0.03702772902673799,0.043800528330395015,productive
13,0.08106528106468039,0.04371036364179737,0.20077337789962207,0.19226897509329718,0.5736635979330674,0.04608406175318562,0.05246838267364227,active
0,0.9817568638214031,0.0,0.0,0.0,0.01784296768975545,0.0,0.004466290819748034,idle
6,0.08515728884613409,0.8854743981555624,0.24214699699511746,0.10157245219898424,0.09686834359129029,0.053548184005916974,0.02466548788053416,productive
1,0.012198867492748032,0.9228346280589672,0.4566389120237218,0.09979392009122516,0.10433489638882615,0.043658248349788036,0.05944855214222589,productive
0,0.0507734706204443,0.7353375977155086,0.7942794619968179,0.0779380609393362,0.10944366882191803,0.03241682445144968,0.05291410761506413,productive
6,0.06677720452049075,0.6930973914373992,0.7179295832044872,0.1101236008927244,0.10397972216543534,0.06160550963108448,0.06277090812611628,productive
7,0.048466036365803176,0.005758355899898185,0.20170912487516235,0.09150477053530037,0.10787339790793848,0.8005031850908402,0.8755643296948056,distracted
6,0.11637254388631792,0.11507409931996405,0.17706570877988353,0.21157461163639676,0.8506859445572623,0.05508266596547028,0.026794335258120368,active
9,0.07682558154208377,0.0,0.19412142452802356,0.14477719481142917,0.7133081136499705,0.06266448159617068,0.053450249751860544,active
9,0.16917547817362397,0.05448023834721176,0.20582875246637247,0.09833779063910804,0.11374939545244951,0.7241818466038727,0.6878280170487118,distracted
10,0.11010022753125459,0.15775561789935316,0.21602203767285186,0.24516671397325346,0.7095896208613327,0.057817199792988425,0.050913433533656675,active
4,0.05830354295405241,0.20478981190947246,0.20304025386341615,0.27267296117981027,0.8143934891962121,0.04340952425600587,0.05173365941409626,active
28,0.04359400497350714,0.5354631804645142,0.1998787911210309,0.09666621580975104,0.10566118480124356,0.24686382910911334,0.034142146491025184,fragmented
3,0.04753098720231011,0.9067601780611815,0.5696954286856133,0.10818938622941907,0.09230535453683557,0.04417805657778769,0.0466474211676127,productive
0,1.0,0.0,0.0024691975894776718,0.0,0.009581616319196877,0.0,0.0,idle
5,0.0356638229364257,0.7155916899076622,0.30999877906659995,0.08355184209439481,0.10834878306494791,0.047569831666698724,0.05758919595832898,productive
33,0.0,0.5032102801599526,0.21292862597064635,0.0883185858709063,0.09634778395760352,0.267201418246269,0.036633850800082336,fragmented
11,0.08616443083646244,0.15374162451139053,0.221789703040242,0.13939423994738323,0.8744735957001522,0.05219502557886321,0.04368287664124321,active
70,0.044206191888687144,0.3880203477877826,0.19434272829737131,0.08839806730737236,0.08041971391558739,0.13720949619444378,0.04922870822218232,fragmented
6,0.05931998596238393,0.7357704671355094,0.46564520058886255,0.10437172767697273,0.10391641947386836,0.048554460405636976,0.05214118795379402,productive
18,0.0163322688312898,0.4047605903597258,0.1991657601133296,0.07825700895016931,0.10299424688324858,0.13489024837200977,0.05095358382037764,fragmented
28,0.026465190570746047,0.5115224125716449,0.19599211238586378,0.10764140200833969,0.09687495094443158,0.01293749510769775,0.04292478688821515,fragmented
4,0.06844997369853667,0.7736452743152962,0.24619269729000595,0.10874843665372103,0.09215014441773431,0.05203512108424747,0.031416091788798464,productive
4,0.04702492841770296,0.8118695591846325,0.7545315122410006,0.09822344156153583,0.11134063729085765,0.050597954347555645,0.052005348644021565,productive
6,0.052851242948635954,0.7138599219361117,0.43827549115201053,0.08787126657927334,0.11321005854313705,0.044199206787034755,0.050241640150706667,productive
6,0.06403371605183608,0.674827149555715,0.12803029525548046,0.11141406228146677,0.08480062957252903,0.03589972440947135,0.054959190396518455,productive
4,0.06805556075934169,0.6126856747074525,0.41071673040412754,0.08503243477569081,0.09339782531769975,0.04801993108610729,0.061003564070417876,productive
35,0.0,0.26238292097351545,0.1958738496658922,0.1176132764609715,0.09068109469067044,0.39674042512453783,0.06642333716544713,fragmented
20,0.027691944083946048,0.7103539282950991,0.1922481623716623,0.09203518930212244,0.09880829863031013,0.5644159011386966,0.053877869533067654,fragmented
11,0.1947942817090008,0.14472322166506035,0.1955496270618488,0.16272905104441138,0.8331740043800004,0.05712133734248039,0.056378352844109886,active
39,0.0014285472011593345,0.6230935917394929,0.1991545869665124,0.10953176628330223,0.0853159377725798,0.25072867626563045,0.04158091627237535,fragmented
9,0.060539172525292555,0.15800225613369512,0.19933565506687126,0.3555960549807763,0.6841193445165743,0.04768937429881175,0.055690091232215876,active
39,0.007383675032423539,0.623212008924032,0.1916094494876191,0.09084676969799638,0.09730451948032179,0.061642976719795343,0.053707850087336834,fragmented
7,0.05636996393989115,0.6656557167687686,0.4794770300648753,0.09247307260609139,0.10502045658674994,0.03183707444707051,0.05729565209676474,productive
23,0.017696125942485562,0.26439587253398983,0.2027381236807406,0.10588237991938439,0.09152748887782355,0.252218757472902,0.04508189496590068,fragmented
0,0.9725837664051772,0.01945614962385252,0.008678989989562708,0.005079337478348263,0.02959313057791615,0.0,0.00425898336990649,idle
7,0.06268129915532218,0.0,0.20120073137774022,0.2710519362660613,1.0,0.054330303204898345,0.05042388651027515,active
6,0.019581450552411665,0.2839976603403918,0.20160456156597212,0.2771357864964558,0.9048755612014732,0.056437903572921,0.023630121175578576,active
0,0.05427607386975959,0.77997907351511,0.29948745098026197,0.10166075251087775,0.09094474343384272,0.040679104944424324,0.06032271239227689,productive
0,0.8968963336403941,0.01328835922051938,0.007940293260581795,0.0,0.0018291453746473497,0.004550595000324418,0.0,idle
3,0.039775307240696826,0.7861286072310939,0.7391829323770365,0.08678413420109606,0.10053609220256415,0.043288411059991636,0.0720581548477902,productive
40,0.03254298765612168,0.8680923065290657,0.1920623890973836,0.08966995936713558,0.1103885803639849,0.5342928672836598,0.033478940999232605,fragmented
3,0.04097714656901631,1.0,0.5474633281365534,0.08642626838555591,0.11683443938641942,0.05806369048293293,0.05009616179796839,productive
13,0.03181616488976881,0.004927320810697126,0.21694701050206752,0.08957164933249892,0.09059983517999975,0.9550695549268943,0.7775638697507679,distracted
12,0.020881570588374428,0.4927251091757557,0.19419489544164012,0.11599686545360102,0.09715024412719989,0.0,0.049494035559619766,fragmented
4,0.05921466735054784,0.6302372169679306,0.42073228358270337,0.09650648226367113,0.10244935820624804,0.06802641976422814,0.04215401592146975,productive
12,0.16905323863302557,0.11320487880626111,0.19601410612359876,0.15077366785901117,0.7073351662099686,0.055107656474554984,0.0639681377342932,active
7,0.009217851575426607,0.0,0.21013090933642636,0.08193346911651417,0.09413213280431765,0.694869417763127,0.3844079642212583,distracted
23,0.013789955499303688,0.6613013018945716,0.21965536572392907,0.10072167690318783,0.0979073693041078,0.07029185460450557,0.053955023342323896,fragmented
37,0.005178854053613911,0.0,0.18870736344730385,0.10552508761700184,0.10040973903852103,0.019973929543440995,0.03900753231845503,fragmented
19,0.14027145675531794,0.011490758978221337,0.1959441250884266,0.13526120110481715,0.09173507554821292,0.6817400824712304,0.6721475346936886,distracted
12,0.08183944206452543,0.06682157760041775,0.20040258050907653,0.10826639540801038,0.08930586414822271,0.7008516214684531,0.8607781226258165,distracted
0,0.0451492129609181,0.7733401669872186,0.7240390141774162,0.08608354954075573,0.0931034019037765,0.05115690981121817,0.04319535759378282,productive
5,0.045201364335903445,0.4848488092122538,0.5888789743812776,0.10729187322512755,0.09116383470747226,0.04665196940270105,0.06047848522238429,productive
2,0.0635996032893532,0.6769814567343355,0.5463946542779123,0.0951412334406705,0.08756100988604935,0.030573784147632958,0.026213900885306084,productive
14,0.06902653198333096,0.0,0.21466791099469423,0.10877087825577221,0.08919653644155913,0.6763824786226668,0.6173013059129451,distracted
1,0.07275866381529929,0.8724247794074914,0.7573240143830066,0.08878845346906504,0.09949204258553233,0.047386416050967675,0.04827139135888838,productive
4,0.04476611200749665,0.9695428090729632,0.38454546470012274,0.10454741273888798,0.0843840382351165,0.0526264395869063,0.05122261485334434,productive
6,0.022431921218660014,0.7373084468008508,0.6339341173483483,0.13008746071210023,0.08300848877178786,0.055814489821673,0.0626036845893734,productive
26,0.05266207371683261,0.6485311551688944,0.18244609435321685,0.10504609287237451,0.09997841300577347,0.24851251254116294,0.054023773989471856,fragmented
4,0.0854179972724579,0.08361205153633026,0.19140589608718625,0.0,0.7242067364440234,0.05039582172517914,0.05408415035071588,active
31,0.0034021892431001254,0.3669344991891937,0.22413006873883057,0.08973561207580472,0.10285724488065748,0.32395675572867266,0.06277455941262149,fragmented
20,0.0,0.4379733604819031,0.19368370715489971,0.09491872250558218,0.0965276294273647,0.009550412052829384,0.06336364545036459,fragmented
1,0.07152200068634723,0.7713753586276484,0.5155236830369212,0.10459610740383701,0.10690450026239523,0.039773518795657804,0.05378851186780588,productive
3,0.04721762895927591,0.8212735884574267,0.21650350053523912,0.09809851796291133,0.10862952828446734,0.04630877716132712,0.0564491304789135,productive
2,0.03438114833566952,0.9763210404180699,0.6596675156736507,0.09999671523441431,0.09334969851729849,0.05497577326820571,0.03190717433904276,productive
25,0.01637188272065334,0.5296515199992106,0.20788697127494918,0.09505098467263749,0.1051532247239083,0.25409615827468424,0.0349137464361558,fragmented
11,0.02738631358456354,0.05897555831608225,0.1913476631553182,0.09534489777311665,0.09997427898101546,0.47910441110103974,1.0,distracted
3,0.05531313162720578,0.6945013755416372,0.5817111545180786,0.09413841711492743,0.08781523942881289,0.041699527535142264,0.0564865385693245,productive
7,0.054952126279441474,0.7875178660760562,0.3731928564459156,0.09569427389297194,0.0988447650293921,0.040607153949537095,0.05104944246902559,productive
21,0.017378303082429526,0.5112220775744325,0.20157357386574365,0.10234865426059465,0.10657809511102902,0.0778185625590695,0.03418740290468328,fragmented
39,0.02616239697385258,0.6963201716109652,0.20165063931895547,0.10943475280996637,0.08813518083963792,0.09578069654455917,0.04353846444087844,fragmented
5,0.07435792949427425,0.17536115794003698,0.19364666247893617,0.11818169321429622,0.7244418183557801,0.049134404748057005,0.062384206315347024,active
52,0.0,0.3866290343236579,0.22098489772997962,0.0774891813167392,0.09573583104629012,0.08149812156191388,0.056021879573100966,fragmented
2,0.0,0.0,0.21071622002020898,0.31664170776237527,0.7896155060285818,0.058594311525420176,0.05694525300520847,active
3,0.13540582806921755,0.10948565894428056,0.19791822568307155,0.247795078510538,0.7062833715461837,0.06043167029825882,0.0350995377547851,active
1,0.041699258131472905,0.7756912614693889,0.9697093142595935,0.09262781870582948,0.0975457360277996,0.04197817058063079,0.04442887617793496,productive
4,0.06530208860180742,0.636981603746966,0.11498720903765601,0.09082217789412819,0.09102976406696085,0.048206714888960805,0.03761802561574583,productive
0,0.9637641623634924,0.0,0.0,0.008508838536787425,0.0,0.0,0.0,idle
8,0.08064797475286688,0.2313998409484197,0.19201003040936962,0.30720028792506976,0.8807453083448324,0.04075791919173795,0.06512993415979382,active
5,0.03997610695911472,0.6720664112480093,0.2605822035426203,0.10049880826173455,0.09315442962546723,0.04334603538998774,0.019597635726087505,productive
3,0.022956135484861775,0.5582501258296602,0.3785252619903723,0.09506182448444865,0.10581938932934469,0.041904317497331575,0.06038709313712584,productive
5,0.047934609380182784,0.6879676874417793,0.24353618179078668,0.12183322127916324,0.10950538140883559,0.0702109690812423,0.03851555358207031,productive
12,0.07178899544223158,0.02971496669505721,0.19973429969082304,0.10492314498046276,0.10084947507706617,0.9128587448831692,0.7455339437046019,distracted
4,0.06373256991041154,1.0,0.3908740887754732,0.11308595771402287,0.10885798759809198,0.0499682969804534,0.05283053874820565,productive
9,0.09683026190513615,0.0,0.18403108503293333,0.36308896176526473,0.8271802204084505,0.06596117068403115,0.05894456668550503,active
3,0.09647550026164081,0.08770531256111432,0.19491985665201705,0.09359001408087496,0.10188577112685299,0.4490827119645368,0.9085519590050983,distracted
2,0.11772131742676184,0.10700208345062136,0.20015145924477531,0.0985490358356154,0.10533130555462872,0.8251980484668242,0.7651143719498061,distracted
9,0.02115596354706585,0.17865363596622344,0.19648295125513202,0.18277447712793832,0.4480438458821961,0.030056110881143044,0.07499253779994954,active
7,0.05101307332028346,0.01755641524476509,0.20586038640139298,0.10638715998440489,0.8761231922018633,0.05954922440984096,0.062182991347412724,active
7,0.011631782772311165,0.15084505275277013,0.19517919945590473,0.2527060433406955,0.8605596654208173,0.06709091483280638,0.041592045106199446,active
37,0.02425794986381003,0.5672775810487796,0.21405347310457606,0.1030992990554963,0.09639748542620585,0.46405867265755646,0.041170057612219195,fragmented
0,0.04134151009908186,0.6825600199818666,0.5948286715471957,0.09487139067150886,0.11665744400591099,0.04361184177788021,0.03652612943574224,productive
0,0.054745787538421506,0.7681912149877461,0.39470478499443334,0.09474193482569022,0.07817402023632442,0.05985789709973835,0.05230975783769451,productive
2,0.09417034191798113,0.013741938413027878,0.19185142204270147,0.22781729949020746,0.2361457733683886,0.03059264777081909,0.06713520457244368,active
4,0.04945655387195945,0.8230953737203814,0.32057883684878724,0.11194574237569149,0.09265993486928535,0.04979912876739238,0.04935025114144222,productive
17,0.02571216060034176,0.25803239433489783,0.19096273632747457,0.11351932933734991,0.08979752327816684,0.3958918010518985,0.05679638967116089,fragmented
7,0.09725518973826544,0.3737276327073179,0.19217213980256156,0.2139993813850241,0.6412356541154407,0.05461595403919305,0.03287372549260188,active
9,0.016806852962509486,0.2099090998801582,0.20188435857190448,0.21123329659088774,0.6108927385522194,0.0578687069835572,0.059621926703215894,active
2,0.053351839442004764,0.8343965017463727,0.8565854834395593,0.11607297254603234,0.10146669648811416,0.04467445890209872,0.05057938257883459,productive
2,0.07718387531236168,0.8258503546292203,0.2959093583267332,0.09476218223178476,0.10629381196941626,0.05026594285731688,0.03681397158667563,productive
5,0.034936691827222525,0.5253626541479091,0.7204661731960599,0.09403593662843823,0.08774542622158141,0.056572186429585156,0.06074771457066598,productive
3,0.034088394802438006,0.19186931434296886,0.1867846289314579,0.26183799861694484,0.5337349049122474,0.056735651776355124,0.05579898087642168,active
2,0.10839818060481432,0.7415896250548276,0.38885991363626915,0.11672778257463769,0.09848065474268493,0.04679975549459986,0.058761166727264474,productive
43,0.0363783780405918,0.3081771986034669,0.20200743340379163,0.1075657660860649,0.1119131658485663,0.3436225503147171,0.05953713343826087,fragmented
3,0.03456894857808744,0.7926073794613698,0.7267079488769213,0.0961999929523872,0.10182845918470058,0.0457066415571586,0.0626565048300851,productive
8,0.05390766737340321,1.0,0.4168631183972814,0.11198159760004614,0.10650943163854949,0.06966268025602082,0.03161930893391403,productive
13,0.0,0.03791402198123479,0.18743396940215332,0.08270226836318342,0.11431374077270828,0.5103469803638659,0.7549176598772533,distracted
8,0.04481133967898383,0.02817471353858185,0.19319442942242707,0.15494668422553814,0.5459084565057645,0.052521657096960835,0.052263299810296954,active
11,0.14043007849951547,0.1463525053483952,0.19433062730077222,0.010882238373232617,0.8110226148003787,0.062152759394400875,0.04286114827887656,active
10,0.14595334279703404,0.040848815172762155,0.19099622184158785,0.1297010846461667,0.5970148684217796,0.05561870084017183,0.04395445428386038,active
44,0.04596165090581063,0.3865177567726968,0.2086449990763747,0.09126819999300964,0.08866321824510821,0.43209613924326207,0.041788858437716715,fragmented
47,0.020803640998460864,0.17956921173779328,0.186338944279758,0.08964616567090121,0.10073768453172703,0.0,0.05412097401179785,fragmented
13,0.0,0.06433012970089234,0.20402894421639572,0.09501780394035501,0.11991977683658654,0.7772937843285663,0.6923150120923669,distracted
0,0.9398758009515897,0.0,0.0,0.019474298788055646,0.0,0.0,0.015992138174632478,idle
10,0.0,0.0,0.19453412969633138,0.09488393916375873,0.08978152749368984,0.6777186827786223,0.5580336748175414,distracted
5,0.09828336138477256,0.9032851517599588,0.22845839737504572,0.11368227030864947,0.10324441875398949,0.04215553782515508,0.04851112068543904,productive
5,0.06301798224271866,0.9539857097769638,0.781397722895257,0.10571427756435751,0.10179419761013882,0.037814097622254725,0.03119497442317148,productive
7,0.041311769881370905,0.08355342383238908,0.19745148766939036,0.3082621708772974,0.8059724119396258,0.0643523354259846,0.04883822762872132,active
29,0.033155084207030575,0.22374093076086948,0.20609696628254406,0.11062724398743455,0.10321279147342098,0.15051430117602313,0.058466163413125126,fragmented
0,0.9945730681104578,0.0,0.0,0.0,0.0,0.0005001522292501275,0.01156734304508452,idle
9,0.054861318169955875,0.0,0.19449558627587438,0.10562580493189565,0.11285960988475899,0.9732196295837791,0.39427648940469273,distracted
24,0.025118131629714463,0.33459461794169504,0.20762103113968278,0.10182701877419548,0.1049171525727988,0.45527751615345385,0.04147198907476687,fragmented
6,0.18544466080591304,0.19196164867683416,0.2112224768408474,0.2918405678813143,0.7790769932728638,0.03519478661096914,0.05690991695480436,active
5,0.07231168744179205,0.08604868899102215,0.2061931942848542,0.09043202446138576,0.10299346842352987,0.7933368005195235,0.39600586576055685,distracted
